id,latitude,longitude,state
708,37.6014033742,-89.0025444726,IN
709,39.2995512347,-87.7505330077,IN
710,40.9574834254,-86.4985215427,IN
711,37.6014033742,-86.4985215427,IN
712,39.2995512347,-85.2465100777,IN
713,40.9574834254,-83.9944986127,IN
714,42.5747973841,-85.2465100777,IN
715,18.6115442845,-68.9703610328,PR
716,18.6115442845,-66.4663381028,PR
717,18.6115442845,-63.9623151728,PR
718,45.6866558354,-105.2786935175,SD
719,42.5747973841,-105.2786935175,SD
720,44.1512314287,-104.0266820525,SD
721,45.6866558354,-102.7746705875,SD
722,42.5747973841,-102.7746705875,SD
723,44.1512314287,-101.5226591225,SD
724,45.6866558354,-100.2706476575,SD
725,42.5747973841,-100.2706476575,SD
726,44.1512314287,-99.0186361926,SD
727,45.6866558354,-97.7666247276,SD
728,42.5747973841,-97.7666247276,SD
729,44.1512314287,-96.5146132626,SD
730,45.6866558354,-95.2626017976,SD
731,42.5747973841,-95.2626017976,SD
732,40.9574834254,-71.4743839628,MA
733,40.9574834254,-68.9703610328,MA
734,42.5747973841,-72.7263954278,MA
735,42.5747973841,-70.2223724978,MA
736,37.6014033742,-83.9944986127,VA
737,35.863591721,-82.7424871477,VA
738,37.6014033742,-81.4904756827,VA
739,39.2995512347,-80.2384642177,VA
740,35.863591721,-80.2384642177,VA
741,37.6014033742,-78.9864527527,VA
742,39.2995512347,-77.7344412877,VA
743,35.863591721,-77.7344412877,VA
744,37.6014033742,-76.4824298227,VA
745,35.863591721,-75.2304183578,VA
746,37.6014033742,-73.9784068928,VA
747,39.2995512347,-77.7344412877,DC
748,42.5747973841,-97.7666247276,IA
749,44.1512314287,-96.5146132626,IA
750,42.5747973841,-95.2626017976,IA
751,44.1512314287,-94.0105903326,IA
752,42.5747973841,-92.7585788676,IA
753,44.1512314287,-91.5065674026,IA
754,42.5747973841,-90.2545559376,IA
755,40.9574834254,-96.5146132626,IA
756,40.9574834254,-94.0105903326,IA
757,40.9574834254,-91.5065674026,IA
758,32.2719768289,-115.2947852374,AZ
759,35.863591721,-115.2947852374,AZ
760,34.0868252297,-114.0427737724,AZ
761,37.6014033742,-114.0427737724,AZ
762,32.2719768289,-112.7907623074,AZ
763,35.863591721,-112.7907623074,AZ
764,37.6014033742,-111.5387508425,AZ
765,34.0868252297,-111.5387508425,AZ
766,32.2719768289,-110.2867393775,AZ
767,35.863591721,-110.2867393775,AZ
768,30.4200892485,-111.5387508425,AZ
769,30.4200892485,-109.0347279125,AZ
770,32.2719768289,-107.7827164475,AZ
771,34.0868252297,-109.0347279125,AZ
772,37.6014033742,-109.0347279125,AZ
773,35.863591721,-107.7827164475,AZ
